"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","QUANTITY","STATUS","COURIER_PARTNER","EXP_REJECT_REASON"
313064,1013,"P_012","2024-07-23","2024-07-27","2024-07-28",2,"InTransit","Delhivery","Status Not"
331983,1035,"P_002","2024-12-23","2024-12-25","2024-12-30",5,"InTransit","XpressBees","Status Not"
350376,1033,"P_017","2025-05-12","2025-05-13","2025-05-14",3,"InTransit","EcomExpress","Status Not"
357327,1035,"P_016","2025-07-13","2025-07-14","2025-07-18",3,"InTransit","Delhivery","Status Not"
313420,1037,"P_005","2024-07-03","2024-07-06","2024-07-11",4,"InTransit","Delhivery","Status Not"
303748,1019,"P_014","2024-05-13","2024-05-13","2024-05-14",4,"InTransit","Delhivery","Status Not"
372939,1003,"P_006","2025-11-04","2025-11-08","",1,"InTransit","DTDC","Status Not"
306133,1043,"P_015","2024-05-17","2024-05-21","2024-05-27",5,"InTransit","DTDC","Status Not"
330717,1030,"P_017","2024-12-27","2024-12-31","2025-01-01",3,"InTransit","Delhivery","Status Not"
309972,1001,"P_004","2024-06-30","2024-07-04","2024-07-14",3,"InTransit","EcomExpress","Status Not"
377735,1012,"P_019","2025-12-18","2025-12-23","2025-12-24",3,"InTransit","DTDC","Status Not"
301779,1038,"P_003","2024-04-14","2024-04-17","2024-04-22",1,"InTransit","DTDC","Status Not"
341934,1043,"P_007","2025-03-21","2025-03-25","2025-03-29",2,"InTransit","EcomExpress","Status Not"
317517,1011,"P_016","2024-08-30","2024-09-03","2024-09-08",5,"InTransit","Delhivery","Status Not"
384832,1048,"P_020","2026-02-24","2026-02-27","2026-03-07",1,"InTransit","BlueDart","Status Not"
305939,1032,"P_003","2024-05-27","2024-05-27","2024-06-06",2,"InTransit","Delhivery","Status Not"
338739,1046,"P_006","2025-02-13","2025-02-14","2025-02-24",1,"InTransit","Delhivery","Status Not"
330570,1013,"P_008","2024-12-21","2024-12-24","2025-01-03",5,"InTransit","BlueDart","Status Not"
335938,1005,"P_012","2025-01-02","2025-01-03","2025-01-11",5,"InTransit","EcomExpress","Status Not"
314836,1024,"P_004","2024-08-29","2024-09-01","2024-09-08",2,"InTransit","EcomExpress","Status Not"
302245,1043,"P_004","2024-04-25","2024-04-28","2024-05-07",1,"InTransit","XpressBees","Status Not"
365028,1036,"P_001","2025-09-03","2025-09-05","2025-09-10",4,"InTransit","BlueDart","Status Not"
329225,1005,"P_001","2024-11-10","2024-11-14","2024-11-16",4,"InTransit","DTDC","Status Not"
365727,1011,"P_002","2025-09-03","2025-09-04","2025-09-13",2,"InTransit","DTDC","Status Not"
373024,1014,"P_013","2025-11-13","2025-11-13","2025-11-21",1,"InTransit","EcomExpress","Status Not"
323374,1040,"P_014","2024-10-19","2024-10-20","2024-10-25",4,"InTransit","Delhivery","Status Not"
307806,1044,"P_002","2024-06-06","2024-06-08","2024-06-11",1,"InTransit","EcomExpress","Status Not"
306112,1036,"P_002","2024-05-17","2024-05-17","2024-05-20",1,"InTransit","DTDC","Status Not"
376312,1031,"P_011","2025-12-09","2025-12-09","2025-12-12",1,"InTransit","Delhivery","Status Not"
339425,1035,"P_015","2025-02-10","2025-02-10","2025-02-11",2,"InTransit","BlueDart","Status Not"
371490,1042,"P_001","2025-10-13","2025-10-14","2025-10-17",1,"InTransit","DTDC","Status Not"
329013,1026,"P_002","2024-11-11","2024-11-13","2024-11-22",5,"InTransit","DTDC","Status Not"
356673,1012,"P_017","2025-07-14","2025-07-16","2025-07-17",2,"InTransit","Delhivery","Status Not"
310528,1035,"P_014","2024-06-19","2024-06-24","2024-07-04",3,"InTransit","Delhivery","Status Not"
370013,1034,"P_018","2025-10-05","2025-10-08","2025-10-17",3,"InTransit","DTDC","Status Not"
373834,1031,"P_004","2025-11-29","2025-12-04","2025-12-10",1,"InTransit","Delhivery","Status Not"
362593,1040,"P_005","2025-08-22","2025-08-27","2025-09-04",5,"InTransit","XpressBees","Status Not"
320374,1017,"P_018","2024-09-07","2024-09-08","2024-09-12",1,"InTransit","BlueDart","Status Not"
387606,1004,"P_010","2026-03-07","2026-03-08","2026-03-14",4,"InTransit","EcomExpress","Status Not"
366874,1048,"P_009","2025-09-01","2025-09-03","2025-09-13",3,"InTransit","DTDC","Status Not"
376527,1044,"P_003","2025-12-31","2025-12-31","2026-01-06",2,"InTransit","BlueDart","Status Not"
309208,1021,"P_012","2024-06-24","2024-06-29","2024-07-01",5,"InTransit","DTDC","Status Not"
337555,1019,"P_003","2025-02-03","2025-02-06","2025-02-15",4,"InTransit","Delhivery","Status Not"
388962,1036,"P_006","2026-03-11","2026-03-12","2026-03-20",4,"InTransit","EcomExpress","Status Not"
300331,1021,"P_009","2024-04-19","2024-04-19","2024-04-23",4,"InTransit","EcomExpress","Status Not"
331829,1027,"P_016","2024-12-24","2024-12-29","2025-01-01",4,"InTransit","XpressBees","Status Not"
323946,1011,"P_001","2024-10-08","2024-10-10","2024-10-11",1,"InTransit","BlueDart","Status Not"
380071,1010,"P_002","2026-01-18","2026-01-22","2026-01-25",1,"InTransit","BlueDart","Status Not"
344892,1021,"P_018","2025-03-23","2025-03-27","2025-03-30",1,"InTransit","EcomExpress","Status Not"
342425,1008,"P_015","2025-03-20","2025-03-22","",2,"InTransit","DTDC","Status Not"
338022,1050,"P_019","2025-02-17","2025-02-18","",1,"InTransit","BlueDart","Status Not"
366085,1041,"P_020","2025-09-21","2025-09-21","2025-09-27",4,"InTransit","Delhivery","Status Not"
378149,1024,"P_009","2025-12-22","2025-12-27","2025-12-29",1,"InTransit","Delhivery","Status Not"
352892,1034,"P_002","2025-05-28","2025-06-02","2025-06-05",4,"InTransit","EcomExpress","Status Not"
334771,1033,"P_009","2025-01-13","2025-01-15","",2,"InTransit","BlueDart","Status Not"
379266,1032,"P_011","2026-01-04","2026-01-05","2026-01-14",1,"InTransit","DTDC","Status Not"
329611,1021,"P_013","2024-12-12","2024-12-13","2024-12-18",4,"InTransit","Delhivery","Status Not"
384943,1033,"P_019","2026-02-13","2026-02-14","2026-02-16",5,"InTransit","EcomExpress","Status Not"
307947,1001,"P_005","2024-06-02","2024-06-02","2024-06-05",3,"InTransit","XpressBees","Status Not"
344884,1022,"P_001","2025-03-20","2025-03-24","2025-04-03",3,"InTransit","XpressBees","Status Not"
333329,1033,"P_010","2024-12-01","2024-12-03","2024-12-05",1,"InTransit","EcomExpress","Status Not"
333287,1003,"P_009","2024-12-22","2024-12-24","2024-12-30",1,"InTransit","DTDC","Status Not"
372038,1010,"P_015","2025-10-26","2025-10-28","2025-11-05",4,"InTransit","DTDC","Status Not"
389416,1022,"P_018","2026-03-09","2026-03-09","2026-03-13",5,"InTransit","EcomExpress","Status Not"
322742,1012,"P_001","2024-10-18","2024-10-21","2024-10-27",5,"InTransit","Delhivery","Status Not"
327191,1027,"P_018","2024-11-14","2024-11-16","",2,"InTransit","DTDC","Status Not"
339860,1046,"P_007","2025-02-19","2025-02-23","2025-03-01",2,"InTransit","XpressBees","Status Not"
384338,1031,"P_020","2026-02-20","2026-02-22","2026-02-27",1,"InTransit","XpressBees","Status Not"
382694,1020,"P_008","2026-01-18","2026-01-18","2026-01-22",5,"InTransit","Delhivery","Status Not"
387114,1001,"P_004","2026-03-22","2026-03-26","2026-04-03",3,"InTransit","EcomExpress","Status Not"
370558,1015,"P_002","2025-10-10","2025-10-13","2025-10-21",3,"InTransit","EcomExpress","Status Not"
387036,1002,"P_013","2026-03-21","2026-03-21","2026-03-26",3,"InTransit","Delhivery","Status Not"
373656,1012,"P_006","2025-11-27","2025-12-02","2025-12-12",4,"InTransit","EcomExpress","Status Not"
344026,1026,"P_018","2025-03-24","2025-03-29","2025-04-07",3,"InTransit","XpressBees","Status Not"
317690,1038,"P_011","2024-08-29","2024-09-01","2024-09-06",4,"InTransit","XpressBees","Status Not"
313017,1041,"P_012","2024-07-01","2024-07-03","2024-07-08",2,"InTransit","Delhivery","Status Not"
303971,1003,"P_019","2024-05-30","2024-05-30","2024-06-01",1,"InTransit","XpressBees","Status Not"
382654,1030,"P_018","2026-01-27","2026-01-30","2026-02-08",5,"InTransit","BlueDart","Status Not"
362107,1022,"P_002","2025-08-09","2025-08-11","2025-08-13",4,"InTransit","Delhivery","Status Not"
303525,1006,"P_014","2024-05-14","2024-05-17","2024-05-24",4,"InTransit","XpressBees","Status Not"
304933,1045,"P_008","2024-05-15","2024-05-19","",1,"InTransit","XpressBees","Status Not"
306362,1026,"P_004","2024-05-19","2024-05-23","",5,"InTransit","DTDC","Status Not"
321187,1025,"P_015","2024-09-09","2024-09-13","2024-09-18",3,"InTransit","BlueDart","Status Not"
319228,1035,"P_010","2024-09-13","2024-09-16","2024-09-23",1,"InTransit","Delhivery","Status Not"
325002,1009,"P_018","2024-10-15","2024-10-19","2024-10-27",1,"InTransit","BlueDart","Status Not"
319589,1023,"P_001","2024-09-11","2024-09-16","2024-09-25",3,"InTransit","XpressBees","Status Not"
319457,1040,"P_016","2024-09-15","2024-09-19","2024-09-23",1,"InTransit","BlueDart","Status Not"
356350,1044,"P_016","2025-06-21","2025-06-22","2025-07-02",4,"InTransit","EcomExpress","Status Not"
346401,1020,"P_006","2025-04-29","2025-05-01","2025-05-09",2,"InTransit","Delhivery","Status Not"
350566,1033,"P_019","2025-05-14","2025-05-15","2025-05-21",1,"InTransit","XpressBees","Status Not"
313500,1025,"P_020","2024-07-22","2024-07-23","2024-07-30",3,"InTransit","EcomExpress","Status Not"
363834,1029,"P_003","2025-08-15","2025-08-17","2025-08-21",2,"InTransit","Delhivery","Status Not"
310788,1046,"P_006","2024-06-29","2024-06-30","",5,"InTransit","Delhivery","Status Not"
309184,1023,"P_018","2024-06-18","2024-06-22","2024-06-28",1,"InTransit","Delhivery","Status Not"
350438,1022,"P_012","2025-05-14","2025-05-15","2025-05-19",3,"InTransit","XpressBees","Status Not"
375042,1009,"P_012","2025-11-03","2025-11-07","2025-11-15",4,"InTransit","Delhivery","Status Not"
338047,1028,"P_008","2025-02-22","2025-02-23","2025-02-26",4,"InTransit","EcomExpress","Status Not"
367606,1023,"P_020","2025-09-04","2025-09-04","2025-09-07",5,"InTransit","BlueDart","Status Not"
308081,1027,"P_011","2024-06-02","2024-06-06","2024-06-11",3,"InTransit","EcomExpress","Status Not"
317485,1011,"P_003","2024-08-27","2024-08-28","2024-09-05",1,"InTransit","BlueDart","Status Not"
340020,1009,"P_015","2025-02-12","2025-02-14","2025-02-23",4,"InTransit","DTDC","Status Not"
360369,1037,"P_008","2025-07-17","2025-07-18","2025-07-20",5,"InTransit","Delhivery","Status Not"
326176,1038,"P_018","2024-11-09","2024-11-12","2024-11-17",1,"InTransit","Delhivery","Status Not"
308865,1024,"P_012","2024-06-27","2024-06-28","2024-07-03",4,"InTransit","Delhivery","Status Not"
311245,1009,"P_009","2024-07-11","2024-07-13","2024-07-22",1,"InTransit","BlueDart","Status Not"
349257,1042,"P_017","2025-04-02","2025-04-03","2025-04-12",5,"InTransit","EcomExpress","Status Not"
375687,1019,"P_006","2025-11-14","2025-11-18","2025-11-19",1,"InTransit","XpressBees","Status Not"
301289,1015,"P_019","2024-04-05","2024-04-07","2024-04-14",4,"InTransit","EcomExpress","Status Not"
374049,1028,"P_003","2025-11-03","2025-11-08","2025-11-12",2,"InTransit","BlueDart","Status Not"
375460,1015,"P_016","2025-11-07","2025-11-07","2025-11-15",3,"InTransit","Delhivery","Status Not"
323355,1042,"P_008","2024-10-28","2024-10-30","",3,"InTransit","BlueDart","Status Not"
376109,1013,"P_008","2025-12-22","2025-12-23","2026-01-02",1,"InTransit","EcomExpress","Status Not"
350148,1015,"P_011","2025-05-30","2025-06-04","2025-06-13",1,"InTransit","DTDC","Status Not"
370762,1041,"P_013","2025-10-29","2025-10-30","2025-11-06",4,"InTransit","BlueDart","Status Not"
307465,1044,"P_015","2024-06-24","2024-06-24","2024-06-30",5,"InTransit","DTDC","Status Not"
309493,1030,"P_017","2024-06-01","2024-06-01","2024-06-02",3,"InTransit","Delhivery","Status Not"
314709,1045,"P_002","2024-08-18","2024-08-20","2024-08-29",4,"InTransit","DTDC","Status Not"
383101,1021,"P_012","2026-01-26","2026-01-29","2026-02-04",4,"InTransit","BlueDart","Status Not"
354584,1048,"P_014","2025-06-13","2025-06-16","2025-06-18",1,"InTransit","EcomExpress","Status Not"
337838,1043,"P_009","2025-02-22","2025-02-25","",2,"InTransit","EcomExpress","Status Not"
326277,1046,"P_007","2024-11-09","2024-11-14","2024-11-21",2,"InTransit","Delhivery","Status Not"
336239,1014,"P_016","2025-01-30","2025-02-02","2025-02-05",3,"InTransit","EcomExpress","Status Not"
364498,1040,"P_001","2025-09-13","2025-09-13","2025-09-19",2,"InTransit","EcomExpress","Status Not"
345505,1017,"P_009","2025-03-16","2025-03-21","2025-03-29",4,"InTransit","XpressBees","Status Not"
365743,1009,"P_018","2025-09-20","2025-09-21","2025-09-22",4,"InTransit","DTDC","Status Not"
383598,1040,"P_013","2026-02-15","2026-02-17","2026-02-21",2,"InTransit","Delhivery","Status Not"
371681,1015,"P_009","2025-10-25","2025-10-28","2025-10-31",3,"InTransit","BlueDart","Status Not"
353909,1030,"P_017","2025-06-03","2025-06-08","2025-06-11",2,"InTransit","BlueDart","Status Not"
334875,1016,"P_010","2025-01-11","2025-01-15","2025-01-24",1,"InTransit","XpressBees","Status Not"
308645,1007,"P_005","2024-06-15","2024-06-15","2024-06-23",3,"InTransit","XpressBees","Status Not"
383444,1050,"P_009","2026-02-22","2026-02-22","",3,"InTransit","DTDC","Status Not"
387740,1032,"P_011","2026-03-29","2026-03-30","2026-04-04",5,"InTransit","Delhivery","Status Not"
334584,1015,"P_002","2025-01-20","2025-01-22","2025-01-29",3,"InTransit","BlueDart","Status Not"
364280,1033,"P_003","2025-08-23","2025-08-23","2025-08-25",1,"InTransit","BlueDart","Status Not"
330922,1045,"P_001","2024-12-01","2024-12-01","2024-12-07",1,"InTransit","EcomExpress","Status Not"
376723,1005,"P_006","2025-12-23","2025-12-28","2026-01-01",5,"InTransit","EcomExpress","Status Not"
340396,1027,"P_015","2025-02-15","2025-02-19","2025-02-21",1,"InTransit","BlueDart","Status Not"
380589,1043,"P_001","2026-01-02","2026-01-06","2026-01-09",3,"InTransit","Delhivery","Status Not"
376096,1048,"P_017","2025-12-14","2025-12-19","2025-12-29",4,"InTransit","DTDC","Status Not"
358721,1043,"P_015","2025-07-15","2025-07-16","2025-07-17",2,"InTransit","EcomExpress","Status Not"
314909,1025,"P_003","2024-08-10","2024-08-10","2024-08-14",2,"InTransit","XpressBees","Status Not"
385542,1019,"P_015","2026-02-14","2026-02-14","2026-02-22",2,"InTransit","EcomExpress","Status Not"
351127,1011,"P_013","2025-05-18","2025-05-23","2025-05-28",4,"InTransit","BlueDart","Status Not"
300240,1019,"P_002","2024-04-13","2024-04-18","2024-04-28",2,"InTransit","Delhivery","Status Not"
369581,1020,"P_015","2025-10-12","2025-10-16","2025-10-17",1,"InTransit","XpressBees","Status Not"
334384,1048,"P_017","2025-01-01","2025-01-01","2025-01-04",4,"InTransit","BlueDart","Status Not"
321034,1042,"P_019","2024-09-08","2024-09-09","2024-09-12",3,"InTransit","XpressBees","Status Not"
374636,1012,"P_018","2025-11-23","2025-11-26","2025-12-06",4,"InTransit","Delhivery","Status Not"
382132,1041,"P_002","2026-01-12","2026-01-14","",1,"InTransit","Delhivery","Status Not"
376160,1029,"P_007","2025-12-19","2025-12-20","2025-12-27",3,"InTransit","EcomExpress","Status Not"
318013,1004,"P_002","2024-08-30","2024-09-01","2024-09-07",5,"InTransit","XpressBees","Status Not"
370214,1050,"P_007","2025-10-05","2025-10-07","2025-10-16",3,"InTransit","DTDC","Status Not"
378394,1013,"P_016","2025-12-06","2025-12-07","",3,"InTransit","BlueDart","Status Not"
319345,1022,"P_009","2024-09-24","2024-09-29","2024-09-30",3,"InTransit","XpressBees","Status Not"
375678,1002,"P_016","2025-11-21","2025-11-25","2025-11-28",2,"InTransit","BlueDart","Status Not"
384782,1001,"P_013","2026-02-12","2026-02-12","2026-02-17",4,"InTransit","Delhivery","Status Not"
311383,1045,"P_012","2024-07-11","2024-07-14","2024-07-23",5,"InTransit","Delhivery","Status Not"
360730,1022,"P_001","2025-08-21","2025-08-25","2025-09-04",5,"InTransit","DTDC","Status Not"
312530,1025,"P_017","2024-07-07","2024-07-11","2024-07-19",2,"InTransit","EcomExpress","Status Not"
361484,1025,"P_020","2025-08-26","2025-08-30","2025-09-01",3,"InTransit","XpressBees","Status Not"
348863,1021,"P_011","2025-04-23","2025-04-25","2025-05-03",2,"InTransit","XpressBees","Status Not"
385682,1037,"P_015","2026-02-06","2026-02-08","2026-02-15",4,"InTransit","Delhivery","Status Not"
350698,1041,"P_004","2025-05-31","2025-06-05","2025-06-07",2,"InTransit","BlueDart","Status Not"
352646,1047,"P_018","2025-05-14","2025-05-14","2025-05-22",2,"InTransit","EcomExpress","Status Not"
328833,1011,"P_011","2024-11-13","2024-11-14","2024-11-21",4,"InTransit","Delhivery","Status Not"
363085,1008,"P_006","2025-08-22","2025-08-26","",5,"InTransit","XpressBees","Status Not"
325300,1004,"P_001","2024-10-18","2024-10-20","",1,"InTransit","XpressBees","Status Not"
338601,1029,"P_009","2025-02-25","2025-02-27","2025-03-06",1,"InTransit","DTDC","Status Not"
375331,1036,"P_004","2025-11-14","2025-11-17","2025-11-27",3,"InTransit","BlueDart","Status Not"
333215,1003,"P_014","2024-12-30","2025-01-04","2025-01-08",3,"InTransit","XpressBees","Status Not"
325691,1050,"P_020","2024-10-15","2024-10-19","2024-10-24",5,"InTransit","DTDC","Status Not"
357192,1008,"P_013","2025-07-28","2025-08-01","2025-08-06",4,"InTransit","DTDC","Status Not"
382737,1016,"P_015","2026-01-19","2026-01-24","2026-02-03",1,"InTransit","EcomExpress","Status Not"
346489,1046,"P_015","2025-04-05","2025-04-09","2025-04-12",3,"InTransit","DTDC","Status Not"
352500,1037,"P_013","2025-05-07","2025-05-09","2025-05-11",5,"InTransit","XpressBees","Status Not"
342559,1008,"P_012","2025-03-14","2025-03-14","2025-03-16",2,"InTransit","EcomExpress","Status Not"
372905,1019,"P_010","2025-11-15","2025-11-20","2025-11-30",5,"InTransit","XpressBees","Status Not"
379919,1036,"P_017","2026-01-20","2026-01-22","2026-01-26",4,"InTransit","BlueDart","Status Not"
321795,1036,"P_020","2024-09-13","2024-09-13","2024-09-19",2,"InTransit","BlueDart","Status Not"
334068,1011,"P_001","2025-01-08","2025-01-09","2025-01-19",5,"InTransit","XpressBees","Status Not"
351698,1005,"P_012","2025-05-04","2025-05-09","2025-05-10",3,"InTransit","Delhivery","Status Not"
324476,1039,"P_014","2024-10-30","2024-11-02","2024-11-03",4,"InTransit","XpressBees","Status Not"
301942,1008,"P_019","2024-04-10","2024-04-10","2024-04-20",5,"InTransit","DTDC","Status Not"
376215,1025,"P_020","2025-12-26","2025-12-26","2025-12-27",1,"InTransit","Delhivery","Status Not"
376825,1047,"P_009","2025-12-23","2025-12-23","2025-12-28",2,"InTransit","XpressBees","Status Not"
305953,1024,"P_017","2024-05-03","2024-05-05","2024-05-12",3,"InTransit","Delhivery","Status Not"
325766,1004,"P_014","2024-11-23","2024-11-26","2024-12-01",1,"InTransit","EcomExpress","Status Not"
347228,1035,"P_018","2025-04-16","2025-04-21","2025-04-29",3,"InTransit","DTDC","Status Not"
322519,1035,"P_011","2024-10-17","2024-10-20","2024-10-29",1,"InTransit","DTDC","Status Not"
348992,1030,"P_012","2025-04-13","2025-04-16","2025-04-24",1,"InTransit","XpressBees","Status Not"
311179,1013,"P_006","2024-07-29","2024-07-30","2024-08-04",4,"InTransit","XpressBees","Status Not"
377634,1006,"P_016","2025-12-03","2025-12-07","2025-12-09",1,"InTransit","BlueDart","Status Not"
343209,1025,"P_012","2025-03-13","2025-03-15","",5,"InTransit","Delhivery","Status Not"
355993,1043,"P_012","2025-06-15","2025-06-17","2025-06-27",5,"InTransit","XpressBees","Status Not"
355386,1049,"P_010","2025-06-27","2025-06-30","2025-07-05",2,"InTransit","EcomExpress","Status Not"
359958,1011,"P_012","2025-07-06","2025-07-10","2025-07-15",3,"InTransit","DTDC","Status Not"
317955,1009,"P_004","2024-08-20","2024-08-20","2024-08-22",5,"InTransit","DTDC","Status Not"
352593,1002,"P_010","2025-05-11","2025-05-12","2025-05-18",5,"InTransit","XpressBees","Status Not"
381448,1026,"P_002","2026-01-28","2026-01-28","2026-02-04",4,"InTransit","BlueDart","Status Not"
351762,1044,"P_012","2025-05-10","2025-05-14","2025-05-17",1,"InTransit","EcomExpress","Status Not"
377164,1038,"P_005","2025-12-09","2025-12-09","2025-12-10",1,"InTransit","EcomExpress","Status Not"
300808,1045,"P_001","2024-04-15","2024-04-19","2024-04-20",3,"InTransit","BlueDart","Status Not"
386682,1031,"P_017","2026-02-04","2026-02-04","2026-02-13",1,"InTransit","Delhivery","Status Not"
369086,1017,"P_006","2025-10-30","2025-11-01","2025-11-06",1,"InTransit","DTDC","Status Not"
385492,1025,"P_008","2026-02-19","2026-02-21","2026-02-27",5,"InTransit","DTDC","Status Not"
305726,1037,"P_019","2024-05-15","2024-05-15","2024-05-23",3,"InTransit","XpressBees","Status Not"
301536,1050,"P_008","2024-04-09","2024-04-12","2024-04-19",2,"InTransit","BlueDart","Status Not"
306839,1007,"P_003","2024-05-19","2024-05-24","2024-05-29",4,"InTransit","BlueDart","Status Not"
315884,1029,"P_002","2024-08-09","2024-08-10","2024-08-14",3,"InTransit","DTDC","Status Not"
343462,1013,"P_019","2025-03-24","2025-03-27","2025-04-03",1,"InTransit","XpressBees","Status Not"
